Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97126,1,OK,0.7838504,0.0085247,-0.6208221,0.0092611,-29.284,-110.71,-1189.429,0.4115767,4,OK,-29.035,-110.66,-1189.823,OK,-77.784,-111.912,-1177.43,OK,-127.342,-88.349,-1166.576,OK,-160.309,-139.004,-1158.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97129,1,OK,0.7831337,0.0153427,-0.6213576,0.0195188,-29.261,-114.3,-1189.695,0.4045292,4,OK,-29.008,-114.252,-1190.081,OK,-77.741,-116.66,-1177.795,OK,-127.89,-94.312,-1167.055,OK,-159.601,-145.738,-1159.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97132,1,OK,0.7841674,0.0228924,-0.6193201,0.0316236,-28.793,-118.434,-1189.107,0.4045788,4,OK,-28.536,-118.373,-1189.493,OK,-77.128,-122.138,-1176.989,OK,-127.851,-101.166,-1166.092,OK,-158.063,-153.455,-1157.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97135,1,OK,0.785177,0.0308661,-0.6168175,0.0456117,-28.127,-122.917,-1188.39,0.3845096,4,OK,-27.869,-122.849,-1188.756,OK,-76.268,-128.103,-1176.046,OK,-127.574,-108.688,-1164.945,OK,-156.051,-161.877,-1156.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97138,1,OK,0.7849268,0.0365556,-0.6150622,0.0652083,-27.361,-127.714,-1187.875,0.3849515,4,OK,-27.123,-127.643,-1188.241,OK,-75.243,-134.524,-1175.349,OK,-127.234,-116.915,-1164.449,OK,-153.669,-170.988,-1154.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97141,1,OK,0.7815801,0.0451687,-0.6161115,0.0865961,-26.707,-133.601,-1188.605,0.3925079,4,OK,-26.458,-133.521,-1188.978,OK,-74.328,-142.38,-1176.273,OK,-127.102,-126.982,-1165.913,OK,-151.189,-182.057,-1155.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97144,1,OK,0.7762898,0.0566202,-0.618939,0.1052747,-26.02,-139.829,-1190.136,0.4017917,4,OK,-25.773,-139.737,-1190.516,OK,-73.325,-150.645,-1178.254,OK,-126.849,-137.537,-1168.537,OK,-148.607,-193.59,-1158.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97147,1,OK,0.7713902,0.0712864,-0.6210221,0.1191932,-25.022,-146.085,-1191.559,0.4237472,4,OK,-24.787,-145.992,-1191.964,OK,-71.942,-158.875,-1180.068,OK,-126.018,-148.028,-1170.757,OK,-145.558,-204.98,-1161.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97150,1,OK,0.7663481,0.084939,-0.62245,0.1343576,-23.681,-152.133,-1192.65,0.412833,4,OK,-23.45,-152.03,-1193.042,OK,-70.105,-166.899,-1181.566,OK,-124.669,-158.304,-1172.602,OK,-141.892,-216.071,-1163.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97153,1,OK,0.7621922,0.0979032,-0.622217,0.149412,-22.034,-157.969,-1193.417,0.398939,4,OK,-21.814,-157.861,-1193.792,OK,-67.856,-174.614,-1182.567,OK,-122.775,-168.252,-1173.769,OK,-137.673,-226.673,-1164.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97156,1,OK,0.7574568,0.1097787,-0.6219349,0.1655437,-20.11,-163.67,-1194.041,0.3865233,4,OK,-19.877,-163.54,-1194.395,OK,-65.276,-182.165,-1183.443,OK,-120.438,-178.039,-1174.881,OK,-133.013,-237.02,-1165.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97159,1,OK,0.7527557,0.1223405,-0.6210701,0.1807305,-17.941,-169.348,-1194.639,0.3820259,4,OK,-17.709,-169.208,-1194.987,OK,-62.374,-189.658,-1184.233,OK,-117.666,-187.776,-1175.865,OK,-127.894,-247.223,-1166.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97162,1,OK,0.7482947,0.1345263,-0.6188912,0.1973105,-15.377,-174.974,-1194.878,0.3963405,4,OK,-15.148,-174.832,-1195.244,OK,-58.938,-197.115,-1184.481,OK,-114.274,-197.555,-1176.261,OK,-121.992,-257.377,-1167.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97165,1,OK,0.7438616,0.1482843,-0.6158651,0.2130537,-12.375,-180.792,-1194.943,0.3949306,4,OK,-12.159,-180.644,-1195.304,OK,-54.937,-204.79,-1184.57,OK,-110.185,-207.644,-1176.331,OK,-115.338,-267.754,-1167.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97168,1,OK,0.7389786,0.1623124,-0.6127995,0.2281274,-9.171,-186.414,-1195.052,0.3900723,4,OK,-8.957,-186.25,-1195.409,OK,-50.667,-212.243,-1184.747,OK,-105.756,-217.458,-1176.503,OK,-108.322,-277.756,-1167.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97171,1,OK,0.7318235,0.1739987,-0.6121207,0.2438587,-6.245,-191.604,-1196.064,0.381913,4,OK,-6.033,-191.441,-1196.411,OK,-46.735,-219.109,-1186.079,OK,-101.607,-226.589,-1178.236,OK,-101.757,-286.941,-1169.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97174,1,OK,0.7230269,0.183849,-0.6138263,0.2581645,-3.681,-196.274,-1197.795,0.3622398,4,OK,-3.478,-196.092,-1198.109,OK,-43.256,-225.264,-1188.424,OK,-97.914,-234.77,-1181.259,OK,-95.997,-295.067,-1172.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97177,1,OK,0.7111945,0.1915518,-0.6186813,0.2733932,-1.485,-200.615,-1200.574,0.3542284,4,OK,-1.293,-200.424,-1200.875,OK,-40.203,-231.012,-1192.101,OK,-94.624,-242.465,-1186.177,OK,-90.772,-302.624,-1177.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97180,1,OK,0.6987542,0.1976701,-0.6247634,0.2869492,0.404,-204.394,-1203.699,0.3439352,4,OK,0.582,-204.207,-1203.985,OK,-37.542,-235.989,-1196.233,OK,-91.712,-249.147,-1191.7,OK,-86.216,-309.149,-1182.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97183,1,OK,0.6880334,0.2031493,-0.630631,0.2960487,1.85,-207.309,-1206.658,0.3331042,4,OK,2.025,-207.12,-1206.924,OK,-35.501,-239.809,-1200.173,OK,-89.429,-254.253,-1196.854,OK,-82.737,-314.144,-1187.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97186,1,OK,0.6784416,0.2065789,-0.6372669,0.3015511,2.578,-209.238,-1209.697,0.3383344,4,OK,2.764,-209.037,-1209.963,OK,-34.423,-242.328,-1204.186,OK,-88.174,-257.584,-1202.112,OK,-80.787,-317.424,-1193.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97189,1,OK,0.6681343,0.208222,-0.6455827,0.3057175,2.846,-210.672,-1213.27,0.3512972,4,OK,3.032,-210.471,-1213.544,OK,-33.922,-244.17,-1208.87,OK,-87.545,-260.012,-1208.271,OK,-79.759,-319.833,-1199.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97192,1,OK,0.6579348,0.2074706,-0.655077,0.3081426,2.552,-211.382,-1217.061,0.338293,4,OK,2.749,-211.175,-1217.309,OK,-34.17,-245.072,-1213.897,OK,-87.714,-261.15,-1214.817,OK,-79.886,-320.996,-1206.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97195,1,OK,0.6482614,0.2012176,-0.6653937,0.3106765,1.483,-210.993,-1220.632,0.3126874,4,OK,1.685,-210.791,-1220.848,OK,-35.43,-244.576,-1218.621,OK,-88.975,-260.468,-1221.137,OK,-81.586,-320.322,-1212.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97198,1,OK,0.6390158,0.1913009,-0.6770274,0.3109608,-0.39,-209.566,-1224.43,0.3182074,4,OK,-0.177,-209.366,-1224.639,OK,-37.752,-242.701,-1223.595,OK,-91.339,-257.985,-1227.874,OK,-84.984,-317.894,-1218.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97201,1,OK,0.6282599,0.1772683,-0.6903268,0.3119526,-2.703,-207.46,-1228.576,0.3267847,4,OK,-2.492,-207.273,-1228.793,OK,-40.603,-239.979,-1229.021,OK,-94.194,-254.437,-1235.405,OK,-89.214,-314.381,-1225.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97204,1,OK,0.6180889,0.1671442,-0.7033275,0.3088032,-4.729,-205.523,-1233.329,0.3251302,4,OK,-4.512,-205.334,-1233.533,OK,-43.094,-237.419,-1235.247,OK,-96.67,-250.99,-1243.575,OK,-93.012,-311.035,-1233.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97207,1,OK,0.6078621,0.1561882,-0.7161003,0.3054656,-6.682,-203.353,-1238.017,0.3218156,4,OK,-6.444,-203.171,-1238.206,OK,-45.511,-234.562,-1241.404,OK,-98.984,-247.172,-1251.675,OK,-96.71,-307.308,-1241.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97210,1,OK,0.5994527,0.1486472,-0.7275094,0.2988151,-8.421,-201.148,-1242.552,0.3277817,4,OK,-8.195,-200.975,-1242.746,OK,-47.654,-231.632,-1247.338,OK,-101.02,-243.21,-1259.268,OK,-100.079,-303.479,-1250.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97213,1,OK,0.5922293,0.1453254,-0.7380858,0.2887464,-9.864,-199.074,-1247.091,0.3195184,4,OK,-9.625,-198.889,-1247.258,OK,-49.446,-228.839,-1253.359,OK,-102.712,-239.324,-1266.647,OK,-102.914,-299.779,-1258.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97216,1,OK,0.584881,0.1381714,-0.7486674,0.2798572,-11.545,-196.384,-1251.422,0.3335505,4,OK,-11.302,-196.216,-1251.6,OK,-51.537,-225.244,-1259.029,OK,-104.643,-234.513,-1273.807,OK,-106.25,-295.054,-1266.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97219,1,OK,0.5786601,0.1274473,-0.7589547,0.2699954,-13.653,-192.75,-1255.307,0.359412,4,OK,-13.383,-192.577,-1255.49,OK,-54.182,-220.422,-1264.144,OK,-107.177,-228.134,-1280.358,OK,-110.588,-288.706,-1273.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97222,1,OK,0.5755867,0.120054,-0.7673463,0.2558645,-15.791,-188.728,-1258.732,0.3391834,4,OK,-15.512,-188.547,-1258.862,OK,-56.935,-215.086,-1268.743,OK,-109.868,-221.006,-1285.764,OK,-115.094,-281.573,-1280.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97225,1,OK,0.5750031,0.1074539,-0.7737121,0.2432996,-18.333,-183.816,-1260.947,0.3411953,4,OK,-18.049,-183.645,-1261.085,OK,-60.245,-208.642,-1271.627,OK,-113.172,-212.564,-1289.338,OK,-120.551,-272.931,-1284.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97228,1,OK,0.574944,0.0918585,-0.7793087,0.2316881,-20.901,-178.406,-1262.879,0.3311596,4,OK,-20.63,-178.244,-1263.009,OK,-63.617,-201.575,-1274.138,OK,-116.412,-203.382,-1292.438,OK,-126.208,-263.445,-1287.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97231,1,OK,0.5728528,0.0742123,-0.7857365,0.2212474,-23.215,-172.8,-1265.297,0.3338669,4,OK,-22.951,-172.66,-1265.446,OK,-66.608,-194.265,-1277.232,OK,-119.142,-193.989,-1296.472,OK,-131.364,-253.608,-1292.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97234,1,OK,0.5691799,0.0609645,-0.7926043,0.2099904,-24.881,-167.914,-1268.128,0.3210579,4,OK,-24.602,-167.773,-1268.243,OK,-68.733,-187.867,-1281.013,OK,-120.889,-185.737,-1301.125,OK,-135.148,-244.929,-1297.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97237,1,OK,0.5646263,0.0530445,-0.7994612,0.1981039,-25.899,-163.95,-1271.304,0.3097027,4,OK,-25.625,-163.81,-1271.383,OK,-70.001,-182.621,-1285.244,OK,-121.727,-178.929,-1306.121,OK,-137.55,-237.787,-1303.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97240,1,OK,0.5608834,0.0457078,-0.805074,0.1875541,-26.743,-160.31,-1273.861,0.302848,4,OK,-26.46,-160.173,-1273.921,OK,-71.04,-177.822,-1288.642,OK,-122.401,-172.703,-1310.187,OK,-139.57,-231.222,-1308.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97243,1,OK,0.5597126,0.0401428,-0.8086972,0.1764064,-27.603,-156.775,-1275.601,0.3002124,4,OK,-27.302,-156.636,-1275.625,OK,-72.158,-173.142,-1290.963,OK,-123.247,-166.653,-1312.735,OK,-141.673,-224.794,-1311.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97246,1,OK,0.5613756,0.0322951,-0.810107,0.1659554,-28.769,-152.756,-1276.056,0.3057663,4,OK,-28.481,-152.628,-1276.107,OK,-73.707,-167.861,-1291.553,OK,-124.573,-159.905,-1313.342,OK,-144.48,-217.594,-1312.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97249,1,OK,0.5635312,0.021829,-0.8110721,0.1552998,-30.002,-148.167,-1276.416,0.3253402,4,OK,-29.7,-148.042,-1276.489,OK,-75.365,-161.841,-1291.966,OK,-125.954,-152.254,-1313.777,OK,-147.584,-209.339,-1313.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97252,1,OK,0.563536,0.0085419,-0.8129996,0.1462389,-30.969,-143.386,-1277.369,0.3092801,4,OK,-30.669,-143.294,-1277.45,OK,-76.666,-155.605,-1293.179,OK,-126.815,-144.414,-1315.314,OK,-150.161,-200.742,-1315.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97255,1,OK,0.5623964,0.0003005,-0.8158169,0.1347333,-31.596,-139.151,-1278.798,0.308284,4,OK,-31.305,-139.06,-1278.882,OK,-77.463,-150.023,-1295.049,OK,-127.153,-137.283,-1317.432,OK,-151.963,-192.988,-1318.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97258,1,OK,0.5611802,-0.009828,-0.8179888,0.1259937,-32.079,-135.062,-1280.064,0.2956666,4,OK,-31.799,-134.972,-1280.135,OK,-78.103,-144.686,-1296.713,OK,-127.254,-130.582,-1319.354,OK,-153.519,-185.608,-1320.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97261,1,OK,0.5611095,-0.0207128,-0.8190341,0.1179419,-32.613,-131.007,-1280.662,0.2910535,4,OK,-32.31,-130.916,-1280.697,OK,-78.819,-139.38,-1297.567,OK,-127.468,-123.94,-1320.331,OK,-155.201,-178.229,-1321.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97264,1,OK,0.5632851,-0.0284278,-0.8184793,0.1095147,-33.183,-127.33,-1280.447,0.2930756,4,OK,-32.874,-127.253,-1280.5,OK,-79.606,-134.572,-1297.263,OK,-127.949,-117.909,-1319.898,OK,-156.869,-171.55,-1321.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97267,1,OK,0.5690381,-0.0369291,-0.8153294,0.1003487,-33.972,-123.208,-1279.028,0.2876334,4,OK,-33.669,-123.144,-1279.086,OK,-80.735,-129.171,-1295.381,OK,-128.882,-111.144,-1317.427,OK,-159.17,-164.03,-1318.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97270,1,OK,0.5763393,-0.0523706,-0.8099918,0.0948877,-34.882,-118.439,-1276.729,0.2918897,4,OK,-34.577,-118.376,-1276.795,OK,-82.064,-122.988,-1292.357,OK,-129.862,-103.567,-1313.866,OK,-161.951,-155.43,-1314.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97273,1,OK,0.5840891,-0.069031,-0.8038762,0.0886434,-35.614,-113.132,-1274.341,0.2826111,4,OK,-35.322,-113.076,-1274.404,OK,-83.163,-116.112,-1289.203,OK,-130.573,-95.16,-1310.127,OK,-164.521,-145.814,-1309.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97276,1,OK,0.5913402,-0.0885123,-0.7970301,0.0850026,-36.178,-107.751,-1271.739,0.2999309,4,OK,-35.869,-107.72,-1271.826,OK,-84.051,-109.154,-1285.778,OK,-130.959,-86.8,-1306.379,OK,-166.773,-136.113,-1304.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97279,1,OK,0.598804,-0.1054672,-0.7898679,0.0801195,-36.524,-102.56,-1269.2,0.3091706,4,OK,-36.207,-102.535,-1269.296,OK,-84.665,-102.425,-1282.434,OK,-131.052,-78.69,-1302.529,OK,-168.585,-126.664,-1299.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97282,1,OK,0.6049889,-0.119184,-0.783593,0.0759311,-36.659,-98.213,-1267.014,0.3058957,4,OK,-36.35,-98.199,-1267.12,OK,-84.953,-96.807,-1279.56,OK,-130.929,-71.905,-1299.247,OK,-169.778,-118.754,-1295.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97285,1,OK,0.6107378,-0.1298655,-0.7777578,0.0722982,-36.678,-94.69,-1265.012,0.2932133,4,OK,-36.375,-94.688,-1265.092,OK,-85.092,-92.223,-1276.969,OK,-130.725,-66.392,-1296.136,OK,-170.625,-112.301,-1291.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97288,1,OK,0.6168038,-0.1402358,-0.7714809,0.0685872,-36.601,-91.199,-1262.993,0.2726464,4,OK,-36.318,-91.193,-1263.044,OK,-85.119,-87.69,-1274.328,OK,-130.404,-60.924,-1292.902,OK,-171.283,-105.845,-1287.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97291,1,OK,0.6227362,-0.1516035,-0.7647197,0.0664814,-36.485,-87.818,-1260.683,0.2745164,4,OK,-36.188,-87.835,-1260.744,OK,-85.083,-83.304,-1271.294,OK,-130.048,-55.683,-1289.483,OK,-171.812,-99.617,-1282.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97294,1,OK,0.6292145,-0.1621133,-0.7574405,0.0639707,-36.266,-84.506,-1258.286,0.2836661,4,OK,-35.968,-84.526,-1258.372,OK,-84.922,-78.997,-1268.083,OK,-129.56,-50.517,-1285.795,OK,-172.183,-93.46,-1277.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97297,1,OK,0.6366809,-0.1734992,-0.748651,0.0636957,-36.013,-81.348,-1255.405,0.27028,4,OK,-35.73,-81.388,-1255.498,OK,-84.74,-74.911,-1264.261,OK,-129.138,-45.689,-1281.421,OK,-172.436,-87.619,-1272.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97300,1,OK,0.6460416,-0.1840087,-0.738095,0.0631414,-35.681,-78.136,-1251.604,0.2799456,4,OK,-35.396,-78.184,-1251.717,OK,-84.466,-70.754,-1259.239,OK,-128.674,-40.749,-1275.605,OK,-172.609,-81.663,-1264.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97303,1,OK,0.6558216,-0.1956299,-0.7263003,0.064147,-35.186,-74.914,-1247.679,0.2672957,4,OK,-34.913,-74.965,-1247.786,OK,-84.01,-66.589,-1254.06,OK,-128.005,-35.861,-1269.57,OK,-172.474,-75.665,-1256.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97306,1,OK,0.6648832,-0.2064698,-0.7149663,0.0642159,-34.514,-71.719,-1244.118,0.2556487,4,OK,-34.266,-71.777,-1244.215,OK,-83.299,-62.421,-1249.336,OK,-127.037,-30.962,-1264.014,OK,-171.973,-69.638,-1249.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,97309,1,OK,0.6698329,-0.2159813,-0.7074005,0.0652721,-33.901,-69.238,-1242.064,0.2657402,4,OK,-33.656,-69.3,-1242.185,OK,-82.606,-59.224,-1246.58,OK,-126.076,-27.261,-1260.999,OK,-171.39,-65.021,-1245.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
